# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI),,,,
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.,,,,
# ,,,,
# STN         LON(east)   LAT(north)  ALT(m)      NAME,,,,
# 275         5.873       52.056      48.20       Deelen      ,,,,
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius),,,,
# Q         : Globale straling (in J/cm2) / Global radiation (in J/cm2),,,,
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm),,,,
# STN,YYYYMMDD,   TG,    Q,   RH
275,20160430,78,1520,0
275,20160501,78,1893,0
275,20160502,114,2166,8
275,20160503,93,2129,32
275,20160504,95,2293,0
275,20160505,137,2648,0
275,20160506,178,2538,0
275,20160507,205,2521,0
275,20160508,203,2642,0
275,20160509,200,2518,0
275,20160510,181,1129,11
275,20160511,202,2298,-1
275,20160512,195,2451,0
275,20160513,156,2533,0
275,20160514,74,1617,29
275,20160515,79,1738,-1
275,20160516,81,1276,1
275,20160517,116,1396,-1
275,20160518,137,1530,3
275,20160519,131,1612,1
275,20160520,133,725,1
275,20160521,182,2049,3
275,20160522,162,691,98
275,20160523,118,458,138
275,20160524,106,959,0
275,20160525,110,638,3
275,20160526,138,2105,0
275,20160527,156,1950,0
275,20160528,180,1979,91
275,20160529,168,830,44
275,20160530,173,802,666
275,20160531,177,1836,0
275,20160601,199,1805,5
275,20160602,173,1695,-1
275,20160603,179,1453,-1
275,20160604,218,2526,0
275,20160605,213,2727,0
275,20160606,192,2720,0
275,20160607,205,2243,-1
275,20160608,156,2669,0
275,20160609,146,2925,0
275,20160610,156,2389,0
275,20160611,162,1477,4
275,20160612,161,1178,149
275,20160613,157,1207,27
275,20160614,152,1318,25
275,20160615,144,1726,124
275,20160616,154,2294,170
275,20160617,146,1244,195
275,20160618,142,1534,54
275,20160619,146,2004,-1
275,20160620,151,596,187
275,20160621,174,1067,23
275,20160622,203,2155,0
275,20160623,241,1982,83
275,20160624,199,1359,-1
275,20160625,151,745,150
275,20160626,141,1713,33
275,20160627,142,837,37
275,20160628,166,2077,18
275,20160629,155,1588,25
275,20160630,160,879,36
275,20160701,168,730,46
275,20160702,141,1914,28
275,20160703,142,1940,36
275,20160704,166,2169,-1
275,20160705,147,1023,10
275,20160706,144,2202,1
275,20160707,162,2176,0
275,20160708,172,982,24
275,20160709,188,1709,0
275,20160710,218,2346,0
275,20160711,183,1633,0
275,20160712,165,1703,56
275,20160713,137,1325,5
275,20160714,132,1770,-1
275,20160715,156,1907,0
275,20160716,189,1048,0
275,20160717,196,1745,0
275,20160718,199,2490,0
275,20160719,229,2690,0
275,20160720,250,2323,25
275,20160721,221,2179,0
275,20160722,202,1539,230
275,20160723,211,2221,0
275,20160724,207,1688,0
275,20160725,187,1119,-1
275,20160726,184,1892,0
275,20160727,179,1510,12
275,20160728,188,1515,5
275,20160729,182,1266,3
275,20160730,169,770,148
275,20160731,161,1546,5
275,20160801,158,1701,109
275,20160802,161,663,50
275,20160803,182,460,65
275,20160804,164,1179,10
275,20160805,168,1859,-1
275,20160806,154,1318,11
275,20160807,182,1477,-1
275,20160808,173,1736,-1
275,20160809,131,1414,24
275,20160810,122,1926,33
275,20160811,124,522,54
275,20160812,182,1106,4
275,20160813,171,979,0
275,20160814,169,1362,0
275,20160815,161,2175,0
275,20160816,162,2264,0
275,20160817,173,2422,0
275,20160818,178,2345,0
275,20160819,191,1579,4
275,20160820,183,1576,-1
275,20160821,160,877,57
275,20160822,167,699,17
275,20160823,212,2131,0
275,20160824,241,2152,0
275,20160825,248,2129,0
275,20160826,229,1950,0
275,20160827,223,1820,43
275,20160828,211,1581,-1
275,20160829,168,1228,-1
275,20160830,162,2009,0
275,20160831,184,1894,0
275,20160901,164,1181,68
275,20160902,167,1383,56
275,20160903,179,1333,7
275,20160904,174,1020,12
275,20160905,172,1317,-1
275,20160906,181,1631,0
275,20160907,199,1868,0
275,20160908,207,1782,0
275,20160909,164,1431,0
275,20160910,181,1732,0
275,20160911,181,626,-1
275,20160912,218,1698,0
275,20160913,251,1606,0
275,20160914,252,1591,0
275,20160915,229,1494,134
275,20160916,175,899,-1
275,20160917,167,682,0
275,20160918,162,1127,0
275,20160919,141,1116,0
275,20160920,134,965,0
275,20160921,149,1425,0
275,20160922,143,1077,0
275,20160923,134,1195,0
275,20160924,161,1341,0
275,20160925,169,1369,-1
275,20160926,129,1020,0
275,20160927,138,1424,0
275,20160928,184,1113,0
275,20160929,159,345,11
275,20160930,141,991,-1
275,20161001,135,826,11
275,20161002,114,533,66
275,20161003,133,979,-1
275,20161004,127,988,0
275,20161005,90,1290,0
275,20161006,94,756,0
275,20161007,117,543,0
275,20161008,106,870,0
275,20161009,65,875,-1
275,20161010,64,922,0
275,20161011,78,426,1
275,20161012,85,394,0
275,20161013,87,551,0
275,20161014,96,708,22
275,20161015,101,201,4
275,20161016,126,1009,0
275,20161017,118,615,1
275,20161018,98,405,111
275,20161019,77,301,228
275,20161020,76,233,22
275,20161021,74,379,69
275,20161022,63,425,0
275,20161023,45,893,0
275,20161024,67,293,0
275,20161025,82,209,0
275,20161026,93,524,0
275,20161027,111,256,0
275,20161028,122,154,5
275,20161029,82,738,0
275,20161030,91,540,-1
275,20161031,91,698,0
275,20161101,80,255,4
275,20161102,53,622,9
275,20161103,56,494,2
275,20161104,71,362,4
275,20161105,61,315,30
275,20161106,60,414,7
275,20161107,41,158,83
275,20161108,10,401,16
275,20161109,26,148,42
275,20161110,36,188,166
275,20161111,17,499,19
275,20161112,17,451,0
275,20161113,26,132,18
275,20161114,25,240,27
275,20161115,96,67,50
275,20161116,116,255,45
275,20161117,91,259,96
275,20161118,54,257,98
275,20161119,52,283,3
275,20161120,82,101,38
275,20161121,118,146,23
275,20161122,106,306,0
275,20161123,81,220,-1
275,20161124,60,256,0
275,20161125,28,469,0
275,20161126,-6,291,0
275,20161127,42,258,-1
275,20161128,0,490,0
275,20161129,-33,519,0
275,20161130,6,218,0
275,20161201,66,88,-1
275,20161202,51,214,3
275,20161203,-7,274,0
275,20161204,-8,477,0
275,20161205,-14,393,0
275,20161206,-4,407,0
275,20161207,55,145,-1
275,20161208,75,224,3
275,20161209,87,97,-1
275,20161210,71,38,31
275,20161211,77,164,32
275,20161212,55,124,0
275,20161213,59,62,10
275,20161214,76,121,2
275,20161215,66,64,0
275,20161216,47,226,0
275,20161217,53,113,-1
275,20161218,56,115,0
275,20161219,36,179,0
275,20161220,-10,281,0
275,20161221,34,204,45
275,20161222,55,86,32
275,20161223,54,140,11
275,20161224,71,185,12
275,20161225,98,37,14
275,20161226,73,231,9
275,20161227,47,311,6
275,20161228,11,123,0
275,20161229,-19,409,0
275,20161230,-16,426,0
275,20161231,3,78,0
275,20170101,-1,59,25
275,20170102,10,362,2
275,20170103,34,126,6
275,20170104,41,263,25
275,20170105,-15,444,6
275,20170106,-37,467,0
275,20170107,-11,75,22
275,20170108,21,155,0
275,20170109,38,83,33
275,20170110,44,211,44
275,20170111,64,142,12
275,20170112,45,227,182
275,20170113,15,348,144
275,20170114,7,249,19
275,20170115,-20,446,-1
275,20170116,-34,212,0
275,20170117,-38,380,0
275,20170118,-39,278,-1
275,20170119,-24,614,0
275,20170120,-11,459,0
275,20170121,1,510,0
275,20170122,-44,589,0
275,20170123,-22,198,-1
275,20170124,3,227,-1
275,20170125,-21,333,0
275,20170126,-20,577,0
275,20170127,14,411,0
275,20170128,48,375,-1
275,20170129,43,302,7
275,20170130,43,114,71
275,20170131,27,126,-1
275,20170201,31,441,12
275,20170202,78,453,-1
275,20170203,81,252,9
275,20170204,56,295,66
275,20170205,43,470,3
275,20170206,24,199,0
275,20170207,16,158,9
275,20170208,-4,159,1
275,20170209,-22,160,7
275,20170210,-24,185,-1
275,20170211,-6,191,33
275,20170212,4,547,8
275,20170213,20,816,0
275,20170214,29,827,0
275,20170215,74,807,0
275,20170216,58,233,-1
275,20170217,62,257,14
275,20170218,52,572,0
275,20170219,49,191,6
275,20170220,87,144,49
275,20170221,88,528,3
275,20170222,92,109,161
275,20170223,76,209,170
275,20170224,32,861,4
275,20170225,47,368,5
275,20170226,80,216,22
275,20170227,88,261,128
275,20170228,41,417,23
275,20170301,54,485,48
275,20170302,55,376,63
275,20170303,59,506,8
275,20170304,95,493,123
275,20170305,67,682,48
275,20170306,54,340,1
275,20170307,55,383,4
275,20170308,56,156,146
275,20170309,74,383,3
275,20170310,49,1174,0
275,20170311,76,968,0
275,20170312,88,1314,0
275,20170313,69,1014,0
275,20170314,84,1170,0
275,20170315,79,1434,0
275,20170316,84,1440,0
275,20170317,80,1007,32
275,20170318,88,260,109
275,20170319,109,265,14
275,20170320,98,240,80
275,20170321,66,1072,19
275,20170322,61,1608,0
275,20170323,78,1460,0
275,20170324,84,1617,0
275,20170325,82,1679,0
275,20170326,79,1410,0
275,20170327,101,1775,0
275,20170328,114,1707,9
275,20170329,120,554,-1
275,20170330,160,1455,0
275,20170331,150,1344,2
275,20170401,112,574,20
275,20170402,110,1310,0
275,20170403,81,1304,0
275,20170404,95,1344,0
275,20170405,81,1070,-1
275,20170406,73,851,-1
275,20170407,97,766,0
275,20170408,94,1366,0
275,20170409,121,2029,0
275,20170410,95,1112,-1
275,20170411,84,1337,0
275,20170412,91,474,21
275,20170413,76,1087,0
275,20170414,77,508,-1
275,20170415,87,1185,15
275,20170416,64,985,9
275,20170417,55,1638,54
275,20170418,45,1661,1
275,20170419,32,1731,0
275,20170420,55,2264,0
275,20170421,104,748,10
275,20170422,69,1301,6
275,20170423,52,1283,5
275,20170424,86,1042,27
275,20170425,50,1885,10
275,20170426,47,1409,9
275,20170427,41,1406,-1
275,20170428,69,1219,4
275,20170429,71,1538,0
275,20170430,124,2391,0
275,20170501,102,652,48
275,20170502,95,900,25
275,20170503,106,970,61
275,20170504,101,1435,5
275,20170505,80,546,3
275,20170506,123,2280,0
275,20170507,120,1318,0
275,20170508,92,1209,-1
275,20170509,67,1968,0
275,20170510,87,2591,0
275,20170511,156,2239,-1
275,20170512,158,1432,14
275,20170513,147,1565,5
275,20170514,134,1744,18
275,20170515,151,2584,0
275,20170516,204,1402,-1
275,20170517,232,2374,0
275,20170518,169,893,25
275,20170519,134,751,8
275,20170520,124,1863,3
275,20170521,140,2098,0
275,20170522,183,2523,0
275,20170523,167,2337,0
275,20170524,155,1794,0
275,20170525,167,2728,0
275,20170526,205,2833,0
275,20170527,239,2808,0
275,20170528,207,2373,108
275,20170529,228,2382,-1
275,20170530,191,1669,-1
275,20170531,168,1641,0
275,20170601,170,2840,0
275,20170602,210,2285,0
275,20170603,198,1679,-1
275,20170604,156,1970,1
275,20170605,168,2146,0
275,20170606,140,1092,102
275,20170607,136,1313,50
275,20170608,173,1709,1
275,20170609,164,1505,104
275,20170610,176,2415,0
275,20170611,206,2006,-1
275,20170612,156,965,-1
275,20170613,158,1319,0
275,20170614,173,2939,0
275,20170615,211,2372,0
275,20170616,155,953,-1
275,20170617,176,996,0
275,20170618,205,2537,0
275,20170619,246,2898,0
275,20170620,224,2410,0
275,20170621,212,2643,0
275,20170622,243,2420,19
275,20170623,202,1916,0
275,20170624,167,488,35
275,20170625,172,787,56
275,20170626,171,2539,1
275,20170627,166,1280,3
275,20170628,173,532,229
275,20170629,167,1072,7
275,20170630,165,1420,17
275,20170701,159,952,74
275,20170702,153,1580,4
275,20170703,161,1862,-1
275,20170704,182,1795,19
275,20170705,194,1820,0
275,20170706,202,2300,69
275,20170707,209,1973,79
275,20170708,185,1375,-1
275,20170709,180,2672,0
275,20170710,192,1484,66
275,20170711,172,1255,31
275,20170712,147,905,246
275,20170713,146,1702,0
275,20170714,137,962,64
275,20170715,167,1656,0
275,20170716,180,775,17
275,20170717,182,2825,1
275,20170718,199,2657,0
275,20170719,233,1947,-1
275,20170720,193,1441,118
275,20170721,181,2705,0
275,20170722,206,2026,80
275,20170723,159,1841,26
275,20170724,154,1479,15
275,20170725,157,848,90
275,20170726,184,1996,1
275,20170727,177,1601,2
275,20170728,165,1300,18
275,20170729,183,812,8
275,20170730,186,1460,9
275,20170731,178,2012,0
275,20170801,178,1209,0
275,20170802,181,1394,14
275,20170803,191,1781,27
275,20170804,172,1234,8
275,20170805,153,885,21
275,20170806,150,1843,0
275,20170807,168,2288,0
275,20170808,163,618,26
275,20170809,162,1830,0
275,20170810,161,933,43
275,20170811,161,1303,1
275,20170812,161,835,66
275,20170813,155,1587,3
275,20170814,189,2177,0
275,20170815,184,858,232
275,20170816,176,1790,0
275,20170817,169,546,66
275,20170818,164,1001,29
275,20170819,147,1344,53
275,20170820,149,1445,1
275,20170821,156,1563,-1
275,20170822,179,1885,0
275,20170823,197,1866,0
275,20170824,178,1138,0
275,20170825,171,1756,0
275,20170826,189,1732,0
275,20170827,178,1752,0
275,20170828,190,1738,0
275,20170829,219,1794,-1
275,20170830,189,866,245
275,20170831,141,1142,44
275,20170901,148,1199,13
275,20170902,134,1443,20
275,20170903,133,1765,0
275,20170904,164,1778,0
275,20170905,186,810,32
275,20170906,155,943,35
275,20170907,151,948,7
275,20170908,146,267,185
275,20170909,135,1148,65
275,20170910,134,1296,4
275,20170911,141,942,65
275,20170912,138,1411,14
275,20170913,133,918,151
275,20170914,112,726,128
275,20170915,113,1142,21
275,20170916,99,423,62
275,20170917,106,1240,-1
275,20170918,109,705,57
275,20170919,108,971,0
275,20170920,123,793,9
275,20170921,130,1353,0
275,20170922,130,1056,0
275,20170923,112,1503,0
275,20170924,128,1323,0
275,20170925,142,513,0
275,20170926,134,569,0
275,20170927,148,1130,0
275,20170928,158,694,28
275,20170929,175,971,149
275,20170930,129,274,66
275,20171001,140,919,-1
275,20171002,152,852,4
275,20171003,128,907,3
275,20171004,123,494,4
275,20171005,117,799,172
275,20171006,105,861,44
275,20171007,112,198,109
275,20171008,100,663,3
275,20171009,106,246,85
275,20171010,138,372,4
275,20171011,143,300,1
275,20171012,127,784,3
275,20171013,147,557,0
275,20171014,149,977,0
275,20171015,164,986,0
275,20171016,186,877,0
275,20171017,127,430,0
275,20171018,133,522,0
275,20171019,157,788,0
275,20171020,136,391,31
275,20171021,126,553,11
275,20171022,104,416,103
275,20171023,116,405,-1
275,20171024,146,151,31
275,20171025,139,199,-1
275,20171026,134,456,0
275,20171027,106,652,11
275,20171028,113,219,35
275,20171029,93,603,32
275,20171030,62,648,1
275,20171031,89,247,4
275,20171101,112,352,1
275,20171102,83,326,2
275,20171103,77,238,0
275,20171104,102,496,30
275,20171105,67,460,13
275,20171106,43,689,-1
275,20171107,31,670,0
275,20171108,61,137,-1
275,20171109,76,333,11
275,20171110,80,206,29
275,20171111,53,157,28
275,20171112,46,256,22
275,20171113,43,517,18
275,20171114,59,231,2
275,20171115,84,113,2
275,20171116,88,88,15
275,20171117,43,506,0
275,20171118,56,258,45
275,20171119,48,408,10
275,20171120,68,78,105
275,20171121,109,65,32
275,20171122,106,320,6
275,20171123,105,111,25
275,20171124,63,306,64
275,20171125,24,261,5
275,20171126,35,260,46
275,20171127,57,69,120
275,20171128,40,177,10
275,20171129,16,116,-1
275,20171130,13,273,-1
275,20171201,4,319,0
275,20171202,-17,118,-1
275,20171203,22,64,28
275,20171204,57,169,9
275,20171205,64,85,0
275,20171206,72,104,0
275,20171207,52,66,91
275,20171208,13,103,147
275,20171209,8,215,174
275,20171210,9,69,129
275,20171211,-1,65,94
275,20171212,11,289,-1
275,20171213,31,57,262
275,20171214,26,56,166
275,20171215,24,92,-1
275,20171216,14,320,6
275,20171217,12,364,43
275,20171218,42,136,30
275,20171219,51,132,4
275,20171220,67,98,4
275,20171221,79,80,6
275,20171222,79,153,11
275,20171223,83,51,1
275,20171224,81,64,9
275,20171225,68,73,1
275,20171226,52,149,27
275,20171227,46,73,39
275,20171228,24,256,-1
275,20171229,19,142,77
275,20171230,81,85,61
275,20171231,107,83,205
275,20180101,63,227,79
275,20180102,57,200,54
275,20180103,78,52,167
275,20180104,76,111,17
275,20180105,60,141,49
275,20180106,39,194,0
275,20180107,4,348,0
275,20180108,10,381,0
275,20180109,29,220,0
275,20180110,66,80,33
275,20180111,52,232,1
275,20180112,39,95,-1
275,20180113,44,101,0
275,20180114,27,288,0
275,20180115,49,77,107
275,20180116,41,366,53
275,20180117,31,268,39
275,20180118,37,146,75
275,20180119,23,300,83
275,20180120,18,122,14
275,20180121,18,477,14
275,20180122,54,216,14
275,20180123,76,224,26
275,20180124,115,101,28
275,20180125,73,170,3
275,20180126,53,227,0
275,20180127,50,269,16
275,20180128,92,228,5
275,20180129,82,154,65
275,20180130,31,463,0
275,20180131,59,88,105
275,20180201,22,169,47
275,20180202,39,324,77
275,20180203,15,268,2
275,20180204,8,390,1
275,20180205,6,376,-1
275,20180206,-29,670,0
275,20180207,-40,829,0
275,20180208,-25,797,0
275,20180209,0,459,-1
275,20180210,19,335,4
275,20180211,33,437,110
275,20180212,14,714,15
275,20180213,16,850,0
275,20180214,14,871,0
275,20180215,24,186,42
275,20180216,10,808,0
275,20180217,10,690,0
275,20180218,10,909,0
275,20180219,12,411,0
275,20180220,3,615,0
275,20180221,-5,985,0
275,20180222,-3,1029,0
275,20180223,-7,1103,0
275,20180224,-10,1030,0
275,20180225,-28,1113,0
275,20180226,-38,810,-1
275,20180227,-50,1137,1
275,20180228,-72,793,-1
275,20180301,-52,970,0
275,20180302,-44,991,0
275,20180303,-25,501,-1
275,20180304,46,935,19
275,20180305,69,1036,-1
275,20180306,59,735,0
275,20180307,50,760,25
275,20180308,46,398,50
275,20180309,58,959,29
275,20180310,112,674,47
275,20180311,105,440,2
275,20180312,101,828,31
275,20180313,56,318,57
275,20180314,52,1274,-1
275,20180315,64,884,20
275,20180316,28,363,30
275,20180317,-20,643,-1
275,20180318,-16,1004,0
275,20180319,-10,1657,-1
275,20180320,28,1677,1
275,20180321,28,838,0
275,20180322,55,509,27
275,20180323,57,453,-1
275,20180324,63,1161,-1
275,20180325,54,1158,0
275,20180326,40,1060,32
275,20180327,54,714,11
275,20180328,57,346,145
275,20180329,57,1012,-1
275,20180330,89,1505,49
275,20180331,75,1343,49
275,20180401,50,674,4
275,20180402,74,854,18
275,20180403,128,1334,1
275,20180404,100,780,50
275,20180405,54,906,19
275,20180406,86,1936,0
275,20180407,139,1680,0
275,20180408,150,1586,0
275,20180409,137,1095,0
275,20180410,161,1394,-1
275,20180411,126,1252,14
275,20180412,111,874,-1
275,20180413,100,970,0
275,20180414,109,1225,22
275,20180415,129,1123,36
275,20180416,114,1856,-1
275,20180417,122,2050,0
275,20180418,167,2146,0
275,20180419,207,2204,0
275,20180420,191,2170,0
275,20180421,151,2094,0
275,20180422,177,1852,31
275,20180423,125,1681,0
275,20180424,121,639,2
275,20180425,113,964,37
275,20180426,96,1730,61
275,20180427,104,1309,0
275,20180428,119,910,2
275,20180429,102,636,71
275,20180430,95,683,209
275,20180501,79,1544,49
275,20180502,117,2297,-1
275,20180503,98,2367,0
275,20180504,120,2574,0
275,20180505,151,2616,0
275,20180506,186,2708,0
275,20180507,192,2701,0
275,20180508,206,2663,0
275,20180509,202,2504,0
275,20180510,122,1209,12
275,20180511,126,2262,0
275,20180512,181,2245,0
275,20180513,142,751,38
275,20180514,192,2455,0
275,20180515,189,2593,0
275,20180516,154,1702,4
275,20180517,108,2752,0
275,20180518,99,1855,0
275,20180519,98,632,13
275,20180520,158,2665,0
275,20180521,194,2684,0
275,20180522,183,1765,47
275,20180523,186,1667,-1
275,20180524,183,1339,2
275,20180525,201,1890,-1
275,20180526,226,2476,0
275,20180527,209,1704,1
275,20180528,238,2579,0
275,20180529,221,1862,301
275,20180530,215,2479,0
275,20180531,212,1758,0
275,20180601,178,1110,30
275,20180602,171,733,8
275,20180603,194,1413,0
275,20180604,182,1616,0
275,20180605,168,1800,-1
275,20180606,206,2867,0
275,20180607,229,2791,0
275,20180608,182,762,143
275,20180609,205,2511,0
275,20180610,185,2620,0
275,20180611,174,2748,0
275,20180612,144,1266,0
275,20180613,135,1207,5
275,20180614,153,1389,18
275,20180615,181,2059,0
275,20180616,176,2058,0
275,20180617,153,1120,0
275,20180618,160,780,2
275,20180619,175,742,1
275,20180620,191,2005,0
275,20180621,146,2167,3
275,20180622,132,1333,4
275,20180623,144,1487,-1
275,20180624,141,1014,-1
275,20180625,160,2044,0
275,20180626,167,2873,0
275,20180627,187,2681,0
275,20180628,219,2649,0
275,20180629,208,2999,0
275,20180630,213,3059,0
275,20180701,210,3100,0
275,20180702,205,3075,0
275,20180703,207,2962,0
275,20180704,203,2397,0
275,20180705,189,2812,0
275,20180706,198,2415,0
275,20180707,186,2785,0
275,20180708,179,2925,0
275,20180709,169,1543,-1
275,20180710,161,1395,21
275,20180711,170,1668,-1
275,20180712,193,2845,0
275,20180713,187,2776,0
275,20180714,191,2858,0
275,20180715,214,2892,0
275,20180716,233,2716,0
275,20180717,212,2575,0
275,20180718,196,2020,0
275,20180719,210,1701,0
275,20180720,197,2510,0
275,20180721,216,2372,0
275,20180722,208,2241,0
275,20180723,225,2397,0
275,20180724,259,2232,0
275,20180725,267,2416,0
275,20180726,290,2538,-1
275,20180727,303,2566,0
275,20180728,211,1548,82
275,20180729,222,1775,-1
275,20180730,251,2201,-1
275,20180731,221,2282,0
275,20180801,213,1718,0
275,20180802,235,2270,0
275,20180803,250,2480,0
275,20180804,231,2068,0
275,20180805,206,2457,0
275,20180806,242,2557,0
275,20180807,269,2354,2
275,20180808,199,1025,19
275,20180809,176,953,109
275,20180810,170,1836,93
275,20180811,155,1999,-1
275,20180812,203,1856,0
275,20180813,184,776,128
275,20180814,192,1725,9
275,20180815,189,960,-1
275,20180816,188,1560,0
275,20180817,170,1606,110
275,20180818,173,1267,0
275,20180819,197,1370,0
275,20180820,194,867,0
275,20180821,202,1028,0
275,20180822,202,1783,0
275,20180823,183,998,36
275,20180824,158,1484,-1
275,20180825,121,1303,168
275,20180826,141,1802,8
275,20180827,165,816,27
275,20180828,175,1159,0
275,20180829,171,1011,132
275,20180830,148,1787,0
275,20180831,126,1179,0
275,20180901,138,1830,0
275,20180902,169,1810,0
